id,credit_score,income,no_accounts,total_amount
01a02203-ef3d-4617-9b1d-47df585d4c56,591,10000,2,472
01a07b5e-4b94-4ccf-98e2-585cce7d9e8c,483,15000,1,6520
01a0aefe-3a2e-48a6-8624-acf07ac4b686,585,40000,11,1763.1
01a11ca0-d0e0-452b-99b3-67f93f3e7b6b,547,45000,12,599
01a11e59-1887-4399-ad05-662c96e7ab63,623,24000,5,6576
01a32258-9a33-4397-b888-b8b92c835a13,563,10000,4,699
01a7485d-e754-43db-af97-e83ba253f274,591,10000,3,440
01a821d8-2f1f-45fe-ac6c-62c5143e2fc9,629,20000,4,519.2
01a882b2-2963-4026-86e2-dbb915e51b24,530,15000,2,422
01a88776-44fe-4c61-8e22-94f126d3aae0,554,40000,15,345.59
01a92793-9460-4481-b620-40cff24d7df9,654,75000,15,2000
01abe734-6d73-4b57-b15d-41773d6e2936,544,20000,4,539.1
01ac876c-361a-4e6f-9e26-54b08d4dfa3d,574,20000,22,318.6
01ad9e8c-5e73-4155-9e3f-d50e006fbf32,629,30000,9,1600
01af4d47-c5da-44d9-b9c7-34419be83832,645,51000,1,699
01af6336-5368-4ee5-af21-fef20943cc70,612,14400,10,2520
01aff034-fcfd-4f51-b786-8e24ea584b5d,533,25000,8,699
01b03962-952d-4b99-8862-4d2bbe1c36bf,703,10000,9,2835
01b085b8-6681-41de-8b31-12338247895f,601,15000,7,3675
01b3ae2b-8bc4-476c-8789-b59015630922,576,15000,6,413
01b3dd8e-1385-48e3-80ad-da1c32971bab,688,17000,3,799
01b500b9-6c68-45d3-b90b-a942fc9cb972,649,35000,4,479
01b50957-9a81-40c5-93f3-2966f190e8e0,594,20000,19,539.1
01b62027-754b-47bd-a40a-7eeb31b148ca,533,15000,3,799
01b6d6ec-a6c8-47b2-859f-dae01bb3a9ad,495,30000,7,155.61
01b9b1d7-b1ee-4538-9636-764737a48e2a,605,35000,5,3835.8
01ba8edd-fd6a-4daf-88c2-b24c717381e2,574,15000,6,749
01bbe2cb-0afc-44b0-8fa1-880ae77252bf,630,65000,11,1149
01bdf163-2aa8-4a27-8789-669a74b2f9d0,522,60000,1,894
01be4b8a-19a2-481b-9c3b-c697b7781317,545,50000,5,572.4
01bfd64c-0856-4cc7-9796-6424c6d150d3,565,25000,6,649
01c004e0-ef3d-4bc4-8e3a-54df6c9e3cb6,605,25000,0,987.3
01c4642c-d0a4-4a99-a3af-5a9469f6595b,531,15000,7,2502
01c5e323-2e91-4e5f-a4f3-59bf66c3ae41,558,20000,3,3387
01c74ba9-7d5e-4747-85ba-90a548af2b0c,634,80000,8,2715
01c7993c-4d7b-44ba-8261-0e20ee4b87cd,577,20000,8,549
01c7f5e3-9680-477a-a5f1-58f2faed147e,652,30000,14,595
01c84985-b15c-46dd-9761-b05a20622ce5,490,25000,10,536.74
01c93cfe-61bf-41b2-ac3b-87a6e7a12ab5,535,20000,14,1398
01c9bafc-0346-48a1-8c4b-24f60047fd48,544,30000,7,764
01ca40ff-f630-44e0-b364-47cf8cbcaa93,511,15000,7,699
01ca7dc4-b64b-44ac-b1c0-528350c2b830,608,20000,9,1047
01cbadee-06f2-457c-9e8f-385946875a28,571,55000,16,799
01cd69ee-5d29-4d83-b423-34c4a1e128ea,610,15000,3,799
01cd8653-ba0e-4bd2-9e41-b6c18b4ba5e4,572,25000,15,345.6
01ce3c2f-1f1c-430b-ba83-dff9ec16697b,489,25000,5,3988
01cf90be-2beb-48fe-8242-55b7f219140b,535,35000,13,711.2
01d04f22-bb51-4104-936e-211575422fd0,607,25000,3,5348
01d234dc-6723-46a9-ab74-13f398522a10,554,25000,12,2530.08
01d24080-cf66-4908-96ca-b8cccdc46c85,644,30000,25,2160
01d60a9e-f2dc-4cae-85e5-d1a1c16e4eb5,669,40000,8,1298
01da2d0d-3ca3-4b65-94e2-3e8e635d061c,542,25000,6,649
01da5905-5e9f-4ae9-9051-8a9534ea252f,641,15000,10,449
01dba67b-ed8a-4852-ae5f-218819b7cac9,527,55000,5,715.5
01dc0fa3-85ae-4ac1-ba75-b84ddd43c621,685,30000,11,480
01dc357d-68f8-45db-b0a4-20543fe24934,548,15000,7,3915
01dcbe05-14ec-4016-8ad0-caf2c9e46d11,540,35000,3,699
01dd11e9-f84f-4bac-8d28-bcac03ae7b50,686,100000,10,1200
01dd3a1a-dd17-4797-a151-b96421197c8e,556,20000,5,3387
01de7c81-49fb-4584-9b9a-e73e544122c0,638,35000,5,1583
01df7d36-b522-4554-bbc5-14ebdb03c5e5,589,10000,7,899
01e1cd28-5865-4a46-924d-8154e091ddfc,590,25000,12,599
01e299f9-d6e4-47d7-a33b-6e186d89c047,697,35000,12,1298.7
01e36478-404c-4e97-8179-5d8954b1bfb8,614,30000,3,330
01e4a526-eb3f-4a3e-833e-5a13cb838521,532,25000,5,3387
01e584d8-ca8a-4d46-b780-f193d491a00a,582,15000,19,734
01e5b7ae-aa50-4a56-a970-1645ffba5a40,641,30000,8,734
01e639a2-8902-47d8-8d7a-64bf561d660c,525,20000,8,3387
01e6b376-d127-4b6f-bb39-2d9737238d5b,623,10000,3,557.1
01e6f85d-b988-4e17-b0e0-f8c8603ac1cf,497,25000,2,960.3
01eac2d4-6ff9-47a4-b6e1-0e35aca6192e,680,35000,7,754
01eac673-1134-4fef-8583-73dd2ea87a95,519,15000,2,749
01ebe29b-c834-4b82-8490-15ef27799c99,600,15000,2,719.1
01ec43dd-b4d7-4ea1-99f8-528b6ef29d3f,618,15000,9,734
01ec9531-b284-44f5-a95a-94ab7a619603,556,25000,15,473.96
01ec9b20-151c-4bfa-9555-3d5ec773bf72,609,20000,7,799
01ef62cb-9cfd-4f88-ba16-22ac32819322,622,15000,6,2438.12
01efc68f-6a9d-47fe-b0ad-606410c7710e,651,100000,16,739.2
01efd3e5-09d1-4b4f-a84f-20422e8c44a4,587,20000,0,589
01f09ba7-74ad-47ab-9e64-36b9c2350a83,592,25000,3,723.8
01f112fe-e5f7-40b7-9ca3-1721795eb0a5,583,30000,7,599
01f1e1c9-7ee6-4f71-96ac-68050e89fff1,628,20000,11,539.1
01f326e0-92ea-4e11-b0dd-eef2aca90e27,532,20000,2,3387
01f40c44-ad81-4fe3-b97b-913b71a19702,656,10000,5,1149
01f6a307-b910-4b12-b980-0606c2d00209,613,30000,2,749
01f6e1d1-2649-45de-8a27-3eebc113655e,605,15000,6,828.8
01f8100f-4437-4004-9cda-ba60008c1cc1,511,25000,8,551.65
01fb0660-2f1a-4796-85c2-46cca8b548d7,661,70000,7,645
01fc8c4f-11ae-4468-8d20-d72039c01c99,639,20000,5,1083
01fc9cf4-6637-419f-a0f0-5ca681676cf0,573,10000,15,440
01fca23e-4448-4bf7-8150-f8ab13d050a0,496,10000,2,3690
01fcc74f-8a33-4239-879c-fb4ce58bf22b,541,15000,14,730.5
01fcf420-5dcb-48bf-bdcc-7367ec78cb68,677,10000,10,400
01fd208b-b7b7-4917-b8d3-4ae21089f4ca,571,9600,5,843
01fd4e37-f409-4c06-b1dd-c37d6f0e40ab,710,25000,9,699
01fd7169-81a7-460e-9e48-502d5c824994,690,40000,5,599
02002915-a871-424f-ab33-c6c3542b0275,542,15000,7,1989
02007765-c9c2-433d-914f-9f27f16a1f2b,556,20000,4,3387
02009379-0332-4bd2-9a23-b52fddbe3d8f,591,15000,2,649
020121cc-d14f-4238-af51-2f660150326f,549,15000,17,1500
020184e7-8c4e-4e41-8f2b-d439894ad6e6,531,10000,7,3988
02024c0f-5f0d-4409-b07e-0f2364c707f5,597,45000,5,599
0202b2c7-1c33-46ff-835b-2c52015dd206,548,35000,6,363.59
0202ddab-63b4-4bc6-8109-3f59340e90b3,619,15000,1,1124.1
02042a51-cdba-497d-b9b6-fa47ca1e675f,499,25000,6,749
02046b98-8018-441a-a0b6-701c630256cb,510,20000,2,295.5
020572a5-2a57-46d3-ad2f-9f6b3d38d2a7,515,15680,7,789
0206b381-efcc-4802-bcc1-83d571dbc167,680,30000,9,2930
0206e10f-89a5-4b7c-8d9f-08942e1d7173,603,10000,6,602
02077ae3-1526-429e-a72d-cca174ded2ca,693,55000,11,1620
02093e67-df14-4f36-ae1d-e847411f2eb6,510,30000,12,908.95
02094ff3-4fc5-4367-aaae-0da9d9be6c20,543,20000,4,559
020a89ef-41e7-4270-8d0c-4a9d9071d814,656,38000,9,849
020b87e2-f79b-4ee0-b005-64c75ed5fd57,583,10000,9,557
020bc045-aeed-4dbc-b45b-d22089640023,650,30000,7,1149
020d71cd-200b-490d-89ef-5e33ba545d9c,535,5000,3,2475
020e1a0b-0373-4db9-b8e0-5e0b1a6eb7cf,694,25000,12,699.99
020e933e-0b49-49a1-8e85-0329f735e6e1,665,80465,5,699
020eb552-3949-4446-b195-17372dab7675,667,30000,11,419.13
02127855-54e6-4e93-ae32-612f003f84da,630,20000,3,483.76
0212e6d3-964f-4f50-bec7-b86dd7fb5376,518,18000,9,2336
021360a0-d31f-4c27-af7c-32282e321187,593,50000,19,843
0213bcfc-bce2-4885-8d6c-5a7a6bf1da40,565,25000,5,3387
0215098e-716e-45a1-a7e7-b97dea00a32e,520,5000,8,224.59
021547a7-3859-48bb-a73f-b736c16fd114,560,40000,5,895.5
0217b949-9165-4f62-b30c-e31af0d492cc,630,20000,5,933
021a84b0-95cc-4e3c-9121-e82058e51017,679,45000,8,1619.99
021b071d-99bb-4faa-a2b0-5d61248c2d52,500,25000,6,739
021b7036-f82e-4689-9a87-7fc680916d6f,566,24000,3,599
021bfe0b-ff5a-42ec-a75d-4a1714e7f5b5,676,80000,9,799
021c0367-63ec-421a-8298-a7a04f7a2aac,509,20000,0,325.79
021d1c3d-c6c7-41c9-864a-f11f547ed2b9,709,25000,7,5355
021dca33-bd82-4b44-988a-d368352dde02,629,45000,13,699
021f1163-4919-4c6e-a986-eda30d0f82de,697,15000,6,3655.78
0221b72d-77e3-4cac-a873-0c2edf684ede,651,25000,12,479
0222cdbc-8b8f-4b8a-99b3-4b8eb848611f,544,20000,13,1290.6
022523f1-34b0-4167-a449-e464286971ac,679,25000,4,899
02267c82-0428-4938-9156-64016d6697c2,597,20000,1,599
022788d8-1981-4f78-9dd6-143d101ade72,537,5000,9,599
0227a8ca-9180-422a-a409-4bc6f704816b,537,25000,6,4988
0227b06e-0412-43a3-848f-a0465dd8e642,545,20000,4,3387
02284766-f575-4fe6-b6e1-6c7be677d9f1,540,35000,12,599
0228c194-60bd-45c2-a84d-34a19ffaacb7,667,35000,11,797.3
0228cc8b-d9d9-4de2-ac1a-4279a4a5bfc5,701,40000,7,2335
0228d8e6-edce-43e8-ae41-fa8927a24cfa,694,30000,8,599
022a13de-6d05-4e0e-acda-79a60a8387c2,602,50000,15,799
022aad74-ab02-4161-82f4-f36a4febdcb6,504,20000,8,1665
022aae0e-dcf7-4aa4-b8f9-ee020549a4e5,611,25000,7,479
022b5144-0f7d-4f1c-8ef3-b0b16724aa5d,651,30000,12,2250
022bed4e-5eb6-4087-9f25-0b13ced89ee5,568,32000,9,699
022ca1d0-b46a-48fe-8a97-3529f6b3d45d,684,29000,7,843
022d8b39-bed8-4a5c-b097-d1c941e7605f,582,15000,10,3920.4
022f97dc-d49b-4ff3-b1b8-73e88cc16d29,677,20000,6,1274.15
022f9dd3-2c1b-4843-adc7-3c87363d40f4,587,125000,8,2191.5
0235605e-173c-439a-b665-c4f9b8b27368,606,15000,6,754
0237b51e-f61e-48f0-bcfd-16b2d0e517fb,553,15000,1,749
02386ce9-1265-417b-b660-9f47f5bc42bc,503,29000,9,295
0238d885-0ebf-499f-92d5-a913ef33c9d2,688,40000,12,734
023b95d3-98d4-4db7-8993-dfed5558ab9c,566,24500,7,2697
023cabad-72e9-4bed-b1ca-f328eac2f30f,656,15000,7,639
023e0629-f910-4c79-ae48-9731e3da4639,568,40000,18,764
023f5ad4-4378-4d3f-ab1b-580c48852c7c,586,20000,9,599
023fab62-13c6-4e1f-9de1-91f0c2a2768a,514,15000,0,2445
0241b06c-869a-4bbc-96cf-89cfdb941ae6,500,15000,8,352.79
02423f33-cc85-4ef6-8a60-a77d0c225e77,582,15000,10,749
0243867d-ca23-4320-8f68-046efe64ee69,623,15000,6,734
02439ef0-e9a4-49ec-a55f-e3c2d807557b,608,25000,1,599
024448bd-788e-4d23-a3a0-7a4827135fbe,657,10000,7,5710
02445d3b-7b76-435c-8d8f-1e7938ed5b57,619,15000,9,1169.1
0244d596-8d64-4865-a2f3-24d8c214bd75,687,100000,6,5265
02458f80-34d9-48db-a4b3-812147a8504e,509,35000,0,599
024a9481-0e70-4df3-a6b5-7fb99f4ca97c,659,50000,19,753
024db2f6-01ea-4eb3-9370-90c367e0b325,521,30000,9,422
024dfb36-397c-4855-8174-a25993767da7,672,40000,11,1827
024ec2cd-618d-427c-bfee-ab4f848a47a4,544,23000,3,2500
025085fe-f7b0-460d-82ae-018665bb7ab5,649,30000,2,674.97
0250f857-2fca-462e-b9f3-8168f5a95a52,505,25000,4,1710
025273b0-f0ae-4f5c-a055-029cf71ea2e2,714,55000,8,2715
0252db17-9ee9-48b9-9758-cce0fa764e3e,552,24000,8,599
025480c5-513b-4570-8c1d-299b2294460b,576,15000,5,399
02557cb9-5d9e-437b-9b50-cada7f468058,612,10000,2,2245.5
02564b3a-b510-4194-912e-4828c9abe0ea,580,25000,8,599
02592f34-068f-4387-aa24-8fe6d101bb58,499,20000,9,364.5
025a3c0d-c328-4ef6-9007-e70066efd943,683,35000,14,2250
025b9f36-915d-4030-a16b-11678da0f8d3,582,15000,4,3387
025ba176-5724-4007-bc35-babcb8738af2,624,10000,19,3264.66
025d6fb4-44ae-4b0a-8486-fbfc7b39dd63,594,20000,5,6461.7
025e1749-6dcc-4859-8cc9-23f02c5e3961,636,20000,4,422
025e3ccc-e5b0-4e82-9dca-31db970030d2,606,35000,5,400.14
025f916e-0b11-41f5-9c5f-036ca45ebfa9,621,20000,9,1530
025f9c06-04a5-4cac-b4ea-ab42f76ada5d,578,30000,9,467
02628138-f2ef-480d-af24-cddad212cb65,639,43000,5,1149
0263a61d-3785-485e-a6ce-691c8e5e351e,708,28000,6,2560
0267e11d-14bb-4137-9be0-9c6c11324bfd,687,40000,11,739
0268ad5c-389e-4f82-939a-04e88002dc77,575,25000,7,3287
026c9999-5f8d-4d55-863e-f4889264dbf2,641,25000,4,599
026f1d26-6228-49fa-acd4-323312d99e20,635,25000,7,839
026feae9-858a-4185-b30b-d29c52c3f3a8,598,20000,8,1301.24
0270e327-7086-4dfe-ab33-33266edef3db,531,25000,10,576.9
02735337-ec9d-4c1d-9b97-de6a3be0bd6a,585,5000,3,499
02736129-9ed4-4a3b-8917-4e163e2b59c9,647,30000,4,1658.3
0273b6fd-83ad-4807-8f2a-2e2cfb3c7d1b,479,10000,4,7370
02749406-9f95-4206-9915-789cc71c1a59,644,10000,10,536.74
0274ddca-e435-4d89-8e07-b5efc0d575bd,500,25000,2,779.96
02764a34-6bf3-431a-be60-b3d6d117878f,585,25000,5,360
02789d34-3047-4c75-9a4e-f2df3feb8cd7,533,30000,7,654
027933d4-d468-486c-b343-7e4f2a338c76,629,35000,8,284.4
027ac092-f0e9-41b8-b8c0-9ab9a871efdb,504,15000,8,599
027b3bf9-8842-42e9-af94-0192d888bedb,548,45000,6,3387
027cf976-876f-4b1d-ae66-1a70f7e5a16c,646,48000,5,1020.6
027d836c-a724-4634-818d-9e5c0a0439c0,550,35000,9,848.8
027fbeac-9e8f-4c9f-86aa-f1c70ccff90f,537,10000,12,649
027fe285-4552-4173-b731-1fa2903ba69a,545,20000,10,851.96
028065d5-b41f-46da-a7e0-65a8d1f0d041,592,50000,8,749
02835a81-56b8-4881-9c6c-4f9b6a82fa49,517,14456,11,2162
0283df06-a2f2-4a56-b73b-1d29a22dc922,631,10000,4,640.48
02848a74-949f-40c7-8b84-14dda884a0c8,655,25000,12,749
0285fd4e-2f75-4c1b-ba80-55d3d4eb7e1d,684,5000,9,679.15
0286f552-d12b-4d7c-909f-5c25fd85f65b,693,30000,8,4413.5
028899fc-b61a-41e7-9388-a7dd931213c9,612,20000,15,649
0288a7c3-dd06-428c-ab6e-efa4f1e098b9,620,30000,11,734
0288ab9d-82d3-4ddb-8a60-db31bdfb5b67,661,60000,14,2886.9
028a1425-53bb-46fb-b29e-9c3659ae3ae0,538,14400,7,2065.5
028a9523-3fb8-415f-ba24-d03b4aebc1b3,560,25000,11,699
028b5ce6-21fb-403d-b16f-8cc969a6ef0f,523,25000,13,345.59
028d2969-e52e-443e-9de9-180f45eada6e,498,5000,8,631
028d9b50-111d-4754-884c-79ece2508e6c,539,26000,15,268.92
028ea9a7-397d-4cf9-983f-ea36493b3bb9,594,10000,3,4515
028eae7e-d622-4c1f-b470-531090fcb462,614,15000,5,589
02901f67-63e6-4bfc-a7bb-d25c4d3e153e,542,25000,8,292.5
029307e2-7f34-4af1-8d6c-8100868fc383,536,15000,3,3387
02937f69-61e1-427c-ac6a-2b3f9ab505e1,523,15000,5,964.5
02938cfa-c7cb-4c8b-bb31-30b58a958e33,514,25000,11,749
0293aece-f400-40f2-a3b8-9fa5a89beac0,691,10000,7,789
0293d126-e8a3-43d9-bd12-1c25c84a612f,502,25000,11,2440
0294436b-9d27-4d0a-b317-8b9bf3014dc6,583,30000,17,1274.25
0294a597-396f-4dff-9fa7-684beef2636d,542,25000,6,3387
02950deb-d818-472a-8dbf-b01840b28a92,537,25000,5,1590
0295b11b-de7d-4781-bcbb-5dc8ffc2f740,538,50000,17,2245
0296e5a6-eb5a-4d9b-bb48-d73bde521d13,712,50000,7,1069.2
02986077-23e7-4c32-949c-d99447ab5788,641,25000,11,723.8
029a8a2d-3491-49ac-86ec-260ad01cbd91,621,19128,9,4281
029dff13-3bb9-4900-b052-9787f510e9fe,693,30000,8,2000
029e4972-fa82-42ae-963b-b8efa28d0986,546,27000,10,1363.8
029f4a18-a6d0-4c89-a4c8-fd93400cbeb0,658,42000,7,395
029faa31-ed44-472d-b386-3950db58c823,568,5000,3,422
02a0a12e-27db-479f-a932-7261a019a95f,605,10000,8,810
02a1ddd1-a6fc-42eb-b9d2-1608098b920f,690,30000,12,849
02a2145c-9d50-4c72-af16-07e19ecdf1eb,694,45000,5,9856.35
02a3c32d-d3ea-4499-986f-9373fb0501f4,608,25000,7,689
02a46885-09aa-4b57-9f8f-394e2d04747c,660,55000,9,599
02a52dcc-a3aa-4af8-a1e0-3dfb6347b367,611,40000,4,2700
02a71987-8267-46ce-8a44-57ea8834753a,574,40000,8,599.2
02a7499a-eea4-4dac-8416-33107728a4ad,637,10000,6,390
02a81f13-ac0e-466b-ab60-4218ba3c4e71,582,60000,15,509.15
02a87f33-e7f9-49ab-b853-070bb6661e92,542,20000,2,599
02a8cc30-fa42-4430-a5fd-942c2892dcb1,546,15000,1,609.05
02abcc9b-0a2e-4fa3-8e85-92d6cf08219f,604,100000,8,389
02acf1ba-100b-4614-b066-433c8bce5ad8,641,35000,7,599.2
02b05214-be8f-4929-ae1c-6411c8d89720,620,25000,15,499
02b1a818-fdea-4a03-b641-c65ed6d97bd1,559,29500,7,768
02b4022a-fbdf-4032-8d41-18ccfe906000,535,20000,5,4587
02b41222-c322-4175-8a43-729a3e578b49,654,30000,4,1519.2
02b65437-2bc7-42fd-8d29-cd92a0868d7c,560,30000,9,1620
02bab338-54d9-4b5a-976d-8fd619edc7c8,639,15000,5,1214
02bba4ea-44a8-4b76-98d7-72f56c94c8c5,712,60000,11,799.2
02bba541-30ac-4c5a-8370-42d765c7846d,558,0,4,3860
02bbe122-701f-4326-92f6-2d1303a84f3c,655,10000,9,318.4
02bc872f-5134-4634-bfe9-9fc08d2e6f22,634,15120,3,2155.5
02bcab41-dacb-4681-9d90-68b0e3a23354,616,60000,6,1600
02bfe490-babc-4be9-8b11-bebdcc76ae25,632,35500,7,416.61
02c021f0-56fa-46c9-b683-e7cfd95c4c78,713,30000,10,874
02c0b1bb-1582-4410-a96d-3a7bf7daad27,665,25000,6,699
02c1e540-fe64-4e7e-a5c8-97bf97aa3c01,667,50000,12,779.25
02c26706-aa73-4f44-97d8-40e2538290fa,505,20000,10,536.74
02c32361-3062-455b-b8ab-99370057580e,693,25000,6,2451
02c4297b-696b-4ee0-9f81-6a9313e0886d,628,15000,6,223.24
02c5b1bd-d1c6-4b42-8a1b-979fb9cb77b2,709,30000,7,599
02c5c8cc-b075-4b49-b448-183699d18c27,510,20000,11,319.5
02c6ef31-2360-42ff-a8d4-efb0c35f1682,589,20000,11,2200
02c9025b-9e26-4a50-baeb-affea29204cf,663,10000,4,2326
02c91928-7497-44ce-857a-2694c527336c,688,40000,7,343
02c97c75-321e-407c-9150-b8bbd118f642,581,15000,6,182
02ca15da-a59d-400f-9877-f1efd9f2974b,619,35000,9,503.97
02ca3232-8c4e-48e0-b183-5d60db41019a,671,65000,17,939
02ca78de-ec4c-4057-ba50-06222148b655,554,16000,12,800
02ca86a3-6853-4712-ba73-88aaca025b17,531,20000,4,539.1
02caf286-541b-4921-ad99-51ed05bd80e4,587,45000,14,1753.2
02cbc8a6-41a3-4bbe-afd4-4debd3d8fadf,687,35000,6,589
02cc09e9-35e4-4fee-9612-db5c429d9580,651,80000,5,14850
02ccc7a9-f4f6-46c3-877d-c28f3ea772e0,623,25000,3,1350
02cd88b1-f5c6-402e-8a07-554f3aee5842,602,20000,7,749
02cd9873-5336-4be0-8d7e-1466242aae21,671,50000,7,585
02cf02b0-4f9c-490d-a899-c50e90d4638a,585,65000,17,764
02cf5b50-309a-4b83-a38f-b9ab8a5dffa8,641,10000,2,3450
02d02d6f-8a39-4456-9d47-743476059907,547,25000,7,1170
02d09b83-d8a5-4ef9-ba29-6dda9e46f23a,674,53000,11,843
02d10a35-ee17-4349-8c70-ce87c314ff22,534,30000,8,960
02d28d45-df8e-4f6f-9476-51a6aa6e271f,675,20000,5,1847.5
02d3a883-9e64-453b-8820-1c8ff7b4a7f9,607,19000,8,1800
02d5db8c-98b9-43ef-ac0c-d2e776ce06b2,586,35000,5,249
02d633e2-4fa5-4820-b70c-12ca5dcef84f,701,20000,11,728.1
02d88789-9f3b-4c47-a49c-ade4b2e4a4b8,656,55000,10,479
02d8b165-c37f-43d3-982c-b6fd534b463a,499,15000,13,3387
02dae7b0-4b65-4e51-86cb-d177cded148e,521,30000,3,422.09
02dbfa11-fa1e-4e44-9d28-c70cfc21f018,506,10000,3,315
02dc8833-89d4-4389-bb68-da376543fdda,487,20000,2,322.19
02dc8fb2-686b-4836-a2da-bf4a493624f6,552,20000,7,3387
02dda5d9-5682-4f2a-9ced-71d34665ff7b,490,30000,6,599
02ddef33-5035-4de2-9e0b-cf5d40c5709b,595,10000,8,599.2
02de4506-482e-45ff-9467-c6ae39f34d88,591,15000,10,769
02e04aff-5f91-41fa-9c48-c410e3f3ef81,582,25000,6,2160
02e3bf74-7efc-463d-a883-f586a550e93f,539,10000,10,400.43
02e44a89-70d4-4c4b-a0d6-ada964d1b2c7,585,25000,4,873
02e46243-b896-4431-814f-84fcc1fea03f,650,35000,8,574.99
02e47f3f-bbb2-4ecc-8bab-89e9faae7eb3,553,20000,1,780
02e4b4f9-f793-43c7-a310-8a4511e5af00,524,15000,11,1855.71
02e5ea89-e408-41b5-b668-cdfc29f26db3,546,10000,3,2610
02e6156d-bb01-458d-af28-8d247eca5856,648,20000,2,699
02ea3f6a-969f-44ef-89d8-0b710993592d,559,20000,6,704.25
02ea9209-f64c-42f6-94bf-a8ee601562c1,664,20000,8,1536.8
02edc63c-8f9c-495c-bbf4-8f2adf3e6901,552,35000,7,2695
02f2b821-0b07-4e76-8308-979ef54b7965,513,30000,12,699
02f37753-7c36-4995-9a35-013b57fe2dde,511,15000,8,337.95
02f462ed-c2b9-49c3-ad06-5766981136df,536,5000,6,270
02f51501-19ba-44c2-b06a-13f62b133ae5,525,25000,13,1695
02f54400-937c-4361-84ae-23b129270978,682,35000,7,611
02f61095-0521-4a71-9713-cd8b80354133,646,30000,8,509.39
02f638c8-9c51-443c-a88c-f039d620d13e,632,40000,10,584.1
02fad849-6238-47a7-b862-5281b3b45a41,544,40000,13,467
02fc430d-09e7-4a8a-8f82-6a3baf23a9f9,657,25000,7,382.5
02fc6789-ed8b-47df-9329-fcbe7d55f248,604,15000,9,699
02fd09aa-ce32-4a16-87d8-2fde191931fd,596,15000,3,215
02fdf93d-9f43-4367-a7ce-e96998213a84,571,25000,2,490.5
02fe5ed6-3181-4ddf-ace6-3470d5b55bd0,580,20000,2,1395
02ff7599-017a-493d-a381-c47cd3081b74,701,85000,7,233.1
02ffc18d-c393-4fdf-af4a-8c0070fdf02a,527,20000,8,3387
030046f2-dad5-4e23-9c55-4a754080a7aa,718,60000,8,404.14
0300e9a8-77ce-4f88-80c0-fd47d5ea9cdf,533,20000,7,599
0300fa04-0ac7-4f3b-b16f-37fd2645313f,678,5000,6,638
03017f41-eaec-41de-88e1-ad58a7cbc3bb,602,15000,5,4543
0301e1df-eb98-4765-bdc1-89d6c42dc6d9,564,20000,3,631.2
0301f335-cce6-40d5-a458-9589f53e8f0a,570,15000,4,599
0301fea2-9ebb-419c-8af2-be45ab1999a7,518,25000,12,699
03054d26-03c7-4dab-90c1-7f82cd0af706,658,25000,7,2147.25
0305a015-9bfe-4f51-9645-274b4e9aa4ea,526,16210,4,2750
03065e16-41f6-431e-97c7-3b64ba4c89c7,521,30000,3,400
030863d0-05ba-4c36-85e1-ff3b3aa3a50d,563,35000,9,599
0308a1e7-84ec-427f-8c73-9725254b1e1c,716,13000,2,3254
0308be6f-0b51-48c6-91ff-da0e9145f3c1,595,20000,10,2488
030af487-d4dc-43cc-8408-d5d86d7d2579,605,45000,2,699
030bb8b3-9b10-4481-98bb-6af0711251b0,536,5000,4,1989
030c3afb-dd01-4bde-b88e-f66f18de3ca8,548,20000,24,599
030d532a-b95e-46e6-ae3f-94e5d981a22b,569,30000,8,699
030e0396-5a0a-471e-b2fc-7756701ad64d,480,15000,4,340.19
030f32dd-4e17-4584-9b5d-1a1b5d169368,544,10000,1,405.81
031169fa-a0c4-4d05-bfa7-589c99a64f81,544,13000,6,3136
0311d949-4150-42d8-a4bf-3100afc86a34,553,50000,6,3988
031452e9-a170-4b4d-9985-7b493fe85cd2,535,25000,3,849
03161f27-4486-4913-9ed6-72cbb1d8a802,519,25000,15,279.2
03162502-61e0-471b-bab2-be843bb5b56f,594,35000,10,539.1
0316f91a-dd39-468e-979a-a9af918aea71,693,50000,4,2000
0317b66d-ce59-4cfa-b75b-3b3c39077131,553,35000,17,2155.5
031929a0-dea7-4601-8371-a3b36c01d237,550,15000,6,3387
031934da-c65c-491c-bc81-6375469227cd,548,15000,15,699
031b0c0a-d432-40dc-96b3-0629581ecd77,550,20000,4,699
031b7594-2d4b-4e12-92c4-d7b9d6461a1c,529,24000,5,1091.7
031e83e5-a8aa-4214-b769-13ad7c1c595a,501,15000,3,1061
032409f2-c0b3-4e80-a769-ab1aeb0e3526,615,40000,18,4687
0326573a-a7cf-453a-a066-dc8fe686e930,565,24000,9,699
03271f40-0814-4fc1-802e-3881c68cdce4,592,120000,4,2610
0328bb90-5d82-4b4a-be47-f53c564ac203,627,35000,3,799
0329a727-ffc2-4706-a9dc-11dea9099a35,603,10000,7,599
032d0473-3ee9-4e18-8621-2cae1c473825,677,10000,6,1439.99
032e1799-18f3-4c3f-874d-0f683dd9bcb6,500,15000,3,889.2
03320e09-eb4d-42fa-ba1d-e3dbbad5ff8c,547,16000,0,699
033414fe-1cc6-407f-8f56-8add9584a5d3,625,40000,5,699
03357fc5-c5dd-42fa-bbf6-1be108b9fc19,534,15000,6,2815.2
0335d5d5-23f5-4a8c-ad57-559df8f4d1bb,648,34000,6,357.6
0335d695-edbf-422b-9a12-8451c205b4b4,686,34702,5,3800
